time,lat,long,NO2,name,wind_speed3,temperature3,satellite_NO23,road_density3,relative_humidity3,pressure3,population_density3,pblh3,NDVI3,dpt3
2019-01-22,21.0491,105.8831,57.45888261,NVC,2.3675065205014985,14.294955977078144,5.7397104112833615e-05,2468.4455292800376,61.61476240486935,102233.2260237069,83.34461556162152,474.3862757189521,0.38230545356355866,5.371715517241404
2019-01-23,21.0491,105.8831,95.19209524,NVC,2.242816555088964,15.24329346623914,5.7397104112833615e-05,2468.4455292800376,59.35850222357388,101890.4603987069,83.34461556162152,344.3931737439386,0.38230545356355866,4.191849137931062
2019-01-24,21.0491,105.8831,46.04705882,NVC,2.9867061417678307,17.037294519358667,5.7397104112833615e-05,2468.4455292800376,77.23813050368736,101637.265625,83.34461556162152,415.275833656048,0.38230545356355866,8.140351293103482
2019-01-25,21.0491,105.8831,28.09166667,NVC,2.530186554481243,18.957545642195075,5.7397104112833615e-05,2468.4455292800376,83.01285447745488,101919.0145474138,83.34461556162152,436.10036705280174,0.38230545356355866,15.873678879310372
2019-01-26,21.0491,105.8831,27.77083333,NVC,2.6411469722616263,17.393064498901367,5.7397104112833615e-05,2468.4455292800376,72.51757996657798,102156.94315732758,83.34461556162152,245.407230245656,0.38230545356355866,13.626579741379333
2019-01-27,21.0491,105.8831,37.225,NVC,2.744096961514704,17.498655056131298,5.7397104112833615e-05,2468.4455292800376,77.32639917834052,101945.8655711207,83.34461556162152,473.4381092992322,0.38230545356355866,10.068952586206922
2019-01-28,21.0491,105.8831,35.95833333,NVC,2.964973499035013,19.28442053959288,0.0001154662255847,2468.4455292800376,83.47642017232961,101742.31950431036,83.34461556162152,384.9068298339844,0.38230545356355866,14.591157327586236
2019-01-29,21.0491,105.8831,31.72796667,NVC,2.768285603358828,20.572902021736933,5.7397104112833615e-05,2468.4455292800376,85.05210429224475,101709.91433189657,83.34461556162152,340.6212463378906,0.38230545356355866,17.147993534482783
2019-01-30,21.0491,105.8831,40.85408947,NVC,4.695911933635843,22.01662399028909,7.260773418238387e-05,2468.4455292800376,82.98076892721242,101510.03987068964,83.34461556162152,589.2562908304149,0.38230545356355866,18.180969827586225
2019-01-31,21.0491,105.8831,42.69805882,NVC,4.609329963552541,19.148158435163825,5.7397104112833615e-05,2468.4455292800376,81.55540782007678,101920.72090517242,83.34461556162152,414.1573696794181,0.38230545356355866,18.61663146551726
2019-02-01,21.0491,105.8831,59.91645,NVC,3.0680828258909028,17.689973699635473,7.369119195977854e-05,2468.4455292800376,65.22364938670191,101968.89762931036,83.34461556162152,434.4729319605334,0.38230545356355866,8.577226293103477
2019-02-02,21.0491,105.8831,54.3783875,NVC,3.974494498351525,19.473131114038928,0.000149985809761,2468.4455292800376,74.76498676168508,101382.17564655172,83.34461556162152,437.691203150256,0.3682063257899777,12.55856465517244
2019-02-03,21.0491,105.8831,43.2923125,NVC,3.9857915845410576,21.146623874532764,5.7397104112833615e-05,2468.4455292800376,84.58290968270137,101401.43615301725,83.34461556162152,311.8182888688712,0.38230545356355866,16.7383879310345
2019-02-04,21.0491,105.8831,23.4062,NVC,3.0180853810803643,20.15012076805377,5.7397104112833615e-05,2468.4455292800376,86.2511057360419,101638.55387931036,83.34461556162152,273.64235292632003,0.38230545356355866,17.991633620689683
2019-02-05,21.0491,105.8831,21.15215833,NVC,2.353037168239725,19.553185561607624,5.7397104112833615e-05,2468.4455292800376,87.20852871598869,101443.88631465516,83.34461556162152,328.2372404953529,0.38230545356355866,17.150079741379336
2019-02-06,21.0491,105.8831,14.1924875,NVC,5.179367180528312,22.395226051067485,9.414142274766174e-05,2468.4455292800376,83.36952683021282,100962.14412715516,83.34461556162152,410.12586291082977,0.38230545356355866,18.390265086206924
2019-02-07,21.0491,105.8831,25.52897083,NVC,3.573709545464351,23.79814003253805,0.0001150716237207,2468.4455292800376,77.03118554477034,100963.6311961207,83.34461556162152,292.9068445666083,0.38230545356355866,18.44176508620692
2019-02-08,21.0491,105.8831,33.07019167,NVC,3.788431545783733,22.23863595107506,4.473969454775982e-05,2468.4455292800376,77.66151901771282,100963.29391163791,83.34461556162152,253.3986974255792,0.38230545356355866,17.732538793103473
2019-02-09,21.0491,105.8831,30.98872917,NVC,4.320378155543886,19.21020369694151,4.242727656580896e-05,2468.4455292800376,76.51650343270137,101588.15598060343,83.34461556162152,372.5171845534752,0.38230545356355866,16.252799568965536
2019-02-10,21.0491,105.8831,22.64964583,NVC,4.617819621645171,17.562942833736024,5.7397104112833615e-05,2468.4455292800376,70.87753480056236,102129.55926724138,83.34461556162152,478.6090835045124,0.38230545356355866,10.707737068965535
2019-02-11,21.0491,105.8831,25.22201667,NVC,2.988529353306211,15.88087930350468,5.7397104112833615e-05,2468.4455292800376,64.6979787103061,102432.11745689657,83.34461556162152,311.80328790072736,0.38230545356355866,6.584758620689684
2019-02-12,21.0491,105.8831,27.4532125,NVC,2.5485079206269363,18.04461748846646,5.7397104112833615e-05,2468.4455292800376,75.8425319277007,102158.859375,83.34461556162152,398.0483082738416,0.38230545356355866,11.615525862068983
2019-02-13,21.0491,105.8831,28.62477917,NVC,3.3031976798485063,19.22168889538996,5.7397104112833615e-05,2468.4455292800376,84.57051823056977,101917.18534482758,83.34461556162152,361.3024576121363,0.38230545356355866,15.02396982758624
2019-02-14,21.0491,105.8831,31.817375,NVC,3.044114121075334,19.552600137118635,5.7397104112833615e-05,2468.4455292800376,84.97127322492928,101785.82489224138,83.34461556162152,395.1064284752155,0.38230545356355866,16.56392672413795
2019-02-15,21.0491,105.8831,27.85900833,NVC,2.786554846270331,19.931775389046503,5.7397104112833615e-05,2468.4455292800376,83.83497461779365,101766.83081896552,83.34461556162152,358.18753472689923,0.38230545356355866,16.664903017241407
2019-02-16,21.0491,105.8831,24.76249167,NVC,3.36974835395813,19.4774196230132,5.7397104112833615e-05,2468.4455292800376,80.62633540712554,101628.15086206896,83.34461556162152,380.138942323882,0.38230545356355866,16.28298060344829
2019-02-17,21.0491,105.8831,20.91912083,NVC,3.65172056494088,18.488050066191576,5.7397104112833615e-05,2468.4455292800376,74.0324609690699,101433.7114762931,83.34461556162152,386.9428321575296,0.38230545356355866,9.677288793103472
2019-02-18,21.0491,105.8831,44.49105833,NVC,3.894227003229076,20.229404252150964,9.225386474775318e-05,2468.4455292800376,84.12180538835197,101186.7114762931,83.34461556162152,324.8740465887662,0.1294116821011592,16.023387931034502
2019-02-19,21.0491,105.8831,37.250525,NVC,4.225209466342268,20.082228561927533,5.7397104112833615e-05,2468.4455292800376,81.61745584422144,101451.60075431036,83.34461556162152,313.4359720164332,0.38230545356355866,14.522922413793124
2019-02-20,21.0491,105.8831,24.7162625,NVC,4.390038013458252,22.522491389307483,5.7397104112833615e-05,2468.4455292800376,84.69078300739157,101484.38631465516,83.34461556162152,305.7781677246094,0.38230545356355866,17.866838362068986
2019-02-21,21.0491,105.8831,29.8196125,NVC,4.555713965975005,20.091394095585265,5.7397104112833615e-05,2468.4455292800376,79.05273042876145,101672.69854525862,83.34461556162152,295.41699008283945,0.38230545356355866,19.98631250000002
2019-02-22,21.0491,105.8831,29.31253333,NVC,2.1547668843433776,16.334655104012324,5.7397104112833615e-05,2468.4455292800376,66.04690341291756,101735.7801724138,83.34461556162152,260.0947049897293,0.38230545356355866,8.027818965517271
2019-02-23,21.0491,105.8831,20.543125,NVC,4.973258117149616,16.64410078114477,5.7397104112833615e-05,2468.4455292800376,72.29488530652276,101649.75269396552,83.34461556162152,446.3942818477236,0.38230545356355866,12.70969612068968
2019-02-24,21.0491,105.8831,28.28814583,NVC,1.7928572235436275,16.058040618896484,5.7397104112833615e-05,2468.4455292800376,62.66323405298694,101720.47952586209,83.34461556162152,307.549620529701,0.38230545356355866,7.611812500000019
2019-02-25,21.0491,105.8831,30.46708333,NVC,2.023776609322121,17.653482700216358,5.7397104112833615e-05,2468.4455292800376,72.84166138747642,101637.58566810343,83.34461556162152,349.16483859358163,0.38230545356355866,13.089558189655191
2019-02-26,21.0491,105.8831,33.71902917,NVC,4.423775409830028,20.33794501732136,5.7397104112833615e-05,2468.4455292800376,74.6746273698478,101340.98060344828,83.34461556162152,442.8923181994208,0.38230545356355866,12.463297413793128
2019-02-27,21.0491,105.8831,52.12087083,NVC,4.29164116958092,22.61760251275424,5.7397104112833615e-05,2468.4455292800376,82.00327932423559,101127.08943965516,83.34461556162152,428.3449833310884,0.38230545356355866,18.50705172413796
2019-02-28,21.0491,105.8831,43.51987083,NVC,5.130078545932112,21.264643899325662,5.7397104112833615e-05,2468.4455292800376,83.48647702973464,101236.19288793104,83.34461556162152,332.831159920528,0.38230545356355866,18.61504094827589
2019-03-01,21.0491,105.8831,28.05015,NVC,5.155017145748796,22.09565899289888,5.7397104112833615e-05,2468.4455292800376,79.77809037833379,101150.56438577586,83.34461556162152,467.95519072434,0.38230545356355866,17.470782327586235
2019-03-02,21.0491,105.8831,30.48475417,NVC,4.087138603473532,23.51339813758587,5.7397104112833615e-05,2468.4455292800376,78.9609138225687,100837.53313577586,83.34461556162152,457.3271621177937,0.38230545356355866,18.675640086206915
2019-03-03,21.0491,105.8831,36.64037083,NVC,4.538288938588109,21.55833047011803,5.7397104112833615e-05,2468.4455292800376,71.74796084699959,101042.32623922414,83.34461556162152,342.53723775929416,0.38230545356355866,16.126913793103462
2019-03-04,21.0491,105.8831,38.8140125,NVC,5.96208118570262,22.120343635822163,5.7397104112833615e-05,2468.4455292800376,80.71077017948545,100787.48060344828,83.34461556162152,318.22610894564923,0.38230545356355866,16.422075431034504
2019-03-05,21.0491,105.8831,16.72304,NVC,4.895166347766745,25.14331916282917,6.596702587557957e-05,2468.4455292800376,78.72822623417295,100694.78987068964,83.34461556162152,434.2617629478718,0.38230545356355866,19.78131681034484
2019-03-07,21.0491,105.8831,29.26011111,NVC,4.369013630110642,20.275654759900323,5.7397104112833615e-05,2468.4455292800376,69.80627993879646,101386.76885775862,83.34461556162152,502.8959497912177,0.38230545356355866,14.818213362068986
2019-03-08,21.0491,105.8831,20.61080909,NVC,3.8396645332204886,20.14994739664012,5.7397104112833615e-05,2468.4455292800376,77.04451330776872,101212.56950431036,83.34461556162152,421.4443401468211,0.38230545356355866,13.234909482758647
2019-03-12,21.0491,105.8831,73.4878,NVC,3.945782233928812,22.320379454514075,9.224319273926084e-05,2468.4455292800376,66.09036965205752,101241.76535560343,83.34461556162152,500.9071728936557,0.38230545356355866,14.07880818965519
2019-03-13,21.0491,105.8831,74.358225,NVC,4.847391523163894,22.488517629689184,5.7397104112833615e-05,2468.4455292800376,84.71657457022832,101248.26239224138,83.34461556162152,327.2722609947468,0.38230545356355866,18.73053232758624
2019-03-14,21.0491,105.8831,52.01100833,NVC,3.974735564198987,21.667777225889008,5.7397104112833615e-05,2468.4455292800376,77.74945410366716,101625.7723599138,83.34461556162152,332.7941841914736,0.38230545356355866,19.008562500000014
2019-03-15,21.0491,105.8831,34.54174583,NVC,2.432513664508688,20.55047396955819,5.7397104112833615e-05,2468.4455292800376,69.2983529978785,101915.34563577586,83.34461556162152,323.26601067904767,0.38230545356355866,14.267400862068987
2019-03-16,21.0491,105.8831,33.61659167,NVC,3.376237318433564,22.387112584607355,5.7397104112833615e-05,2468.4455292800376,69.60680257863012,101667.328125,83.34461556162152,475.61682760304416,0.38230545356355866,15.27863146551726
2019-03-17,21.0491,105.8831,22.15833333,NVC,3.7944899098626497,22.678558678462583,5.7397104112833615e-05,2468.4455292800376,73.02005583664467,101514.75565732758,83.34461556162152,519.4543509647764,0.38230545356355866,16.915030172413818
2019-03-18,21.0491,105.8831,21.34362917,NVC,4.450697454912909,22.71641882534685,5.7397104112833615e-05,2468.4455292800376,78.12704625622979,101272.94046336209,83.34461556162152,471.0119997221848,0.38230545356355866,17.879030172413813
2019-03-19,21.0491,105.8831,29.7991125,NVC,5.930904996806178,23.899127434039936,5.7397104112833615e-05,2468.4455292800376,76.61854132290544,100953.1813038793,83.34461556162152,505.7281525710533,0.38230545356355866,18.606844827586237
2019-03-20,21.0491,105.8831,37.39204167,NVC,5.9795847267940125,25.4140445446146,5.7397104112833615e-05,2468.4455292800376,71.8583255636281,100749.04903017242,83.34461556162152,443.301923028354,0.38230545356355866,19.71886206896555
2019-03-21,21.0491,105.8831,33.56024583,NVC,4.339140612503578,27.29310963071626,8.3623973195746e-05,2468.4455292800376,67.20839059763941,100615.26778017242,83.34461556162152,452.6361957418508,0.38230545356355866,19.47714224137933
2019-03-22,21.0491,105.8831,38.23035833,NVC,4.02563947644727,26.2910748843489,7.726999943510496e-05,2468.4455292800376,72.16464364939722,100843.12580818964,83.34461556162152,324.83426955650594,0.0775886048273793,20.96620905172416
2019-03-23,21.0491,105.8831,31.56653333,NVC,5.90080818636664,20.405114272545124,5.7397104112833615e-05,2468.4455292800376,57.09040608899347,101701.13604525862,83.34461556162152,569.4130669955549,0.38230545356355866,11.2969806034483
2019-03-24,21.0491,105.8831,33.69110417,NVC,2.874399028975388,19.885132427873284,5.7397104112833615e-05,2468.4455292800376,61.07477253880994,101629.48141163791,83.34461556162152,460.9591464338632,0.38230545356355866,10.229116379310366
2019-03-25,21.0491,105.8831,30.86077083,NVC,3.303925793746422,21.79119445537699,5.258756299555744e-05,2468.4455292800376,67.50655996388403,101509.27262931036,83.34461556162152,386.2008709085399,0.38230545356355866,12.68914224137932
2019-03-26,21.0491,105.8831,35.79940455,NVC,4.877514214351259,23.73435605805496,5.7397104112833615e-05,2468.4455292800376,72.71849507298963,101382.48572198275,83.34461556162152,454.9739011567215,0.38230545356355866,17.276150862068985
2019-03-27,21.0491,105.8831,39.46639167,NVC,6.254919134337326,24.44969900723161,5.7397104112833615e-05,2468.4455292800376,76.22119824639682,101144.08459051725,83.34461556162152,509.0537414550781,0.38230545356355866,18.723508620689675
2019-03-28,21.0491,105.8831,40.345275,NVC,4.601188988521181,25.88725504381903,5.7397104112833615e-05,2468.4455292800376,75.84303652007004,100712.26158405172,83.34461556162152,450.7940389698949,0.38230545356355866,20.40044612068968
2019-04-08,21.0491,105.8831,26.33777273,NVC,5.556455842379866,27.936178733562603,5.7397104112833615e-05,2468.4455292800376,72.0061264038086,100539.84644396552,83.34461556162152,599.4398719524515,0.38230545356355866,21.0019956896552
2019-04-09,21.0491,105.8831,26.52127917,NVC,5.067458300754942,29.292483231116982,5.7397104112833615e-05,2468.4455292800376,65.86995854871026,100547.84186422414,83.34461556162152,687.4101267847522,0.38230545356355866,21.72379525862071
2019-04-10,21.0491,105.8831,21.80296667,NVC,4.790019018896695,29.46856281675141,5.7397104112833615e-05,2468.4455292800376,64.4253087537042,100549.80145474138,83.34461556162152,529.0583980165679,0.38230545356355866,21.28089008620693
2019-04-11,21.0491,105.8831,20.73549167,NVC,4.051095789876477,27.63362174198545,5.7397104112833615e-05,2468.4455292800376,72.28431043953731,100626.21551724138,83.34461556162152,468.4558800006735,0.38230545356355866,21.68417887931037
2019-04-12,21.0491,105.8831,17.427125,NVC,4.511356238661142,25.41952468608988,5.7397104112833615e-05,2468.4455292800376,76.14421370933796,100833.3739224138,83.34461556162152,386.4682564570986,0.38230545356355866,21.082497844827607
2019-04-13,21.0491,105.8831,12.825175,NVC,5.131982408720871,26.39256556280728,5.7397104112833615e-05,2468.4455292800376,76.94819930504109,100818.43669181036,83.34461556162152,495.9397730334052,0.38230545356355866,20.896058189655196
2019-04-14,21.0491,105.8831,12.76784167,NVC,4.262630298219878,25.698708830208613,5.7397104112833615e-05,2468.4455292800376,81.56530419711409,100968.09375,83.34461556162152,364.234104551118,0.38230545356355866,21.494918103448303
2019-04-15,21.0491,105.8831,23.4699125,NVC,3.162654120346596,23.149254437150628,5.7397104112833615e-05,2468.4455292800376,81.75404884075296,101119.16271551725,83.34461556162152,325.051923028354,0.38230545356355866,19.745752155172436
2019-04-16,21.0491,105.8831,22.48265417,NVC,1.651054727620092,25.157018661499023,5.7397104112833615e-05,2468.4455292800376,80.48104174383755,101052.85506465516,83.34461556162152,408.1342920763739,0.38230545356355866,20.700318965517276
2019-04-17,21.0491,105.8831,37.92055,NVC,5.540820105322476,26.80832968087032,5.7397104112833615e-05,2468.4455292800376,72.98845356908338,100692.75565732758,83.34461556162152,504.486718539534,0.38230545356355866,21.108530172413808
2019-04-18,21.0491,105.8831,28.07879167,NVC,5.604475465314142,29.40247049002812,5.7397104112833615e-05,2468.4455292800376,69.50226356243265,100188.15544181036,83.34461556162152,621.1416689116379,0.38230545356355866,21.41508405172416
2019-04-19,21.0491,105.8831,45.04529167,NVC,4.031972342524036,33.63853967600856,7.571591872938427e-05,2468.4455292800376,46.80633202914534,100026.88523706896,83.34461556162152,663.3944323309537,0.38230545356355866,21.49924784482761
2019-04-20,21.0491,105.8831,45.51422917,NVC,4.084343326502833,34.175557629815465,7.56905613379688e-05,2468.4455292800376,44.63378590550916,99955.92214439657,83.34461556162152,676.1144135573815,0.38230545356355866,20.161465517241407
2019-04-21,21.0491,105.8831,29.38429583,NVC,4.185464645254201,32.557879349281045,5.7397104112833615e-05,2468.4455292800376,57.43429999515928,100137.16675646552,83.34461556162152,707.6950325801455,0.38230545356355866,22.717752155172438
2019-04-22,21.0491,105.8831,53.09782083,NVC,5.545429838114772,31.332370692286,7.268142971336998e-05,2468.4455292800376,63.26343312756769,100281.03933189657,83.34461556162152,705.4339725889008,0.38230545356355866,23.13361853448277
2019-04-23,21.0491,105.8831,36.5476125,NVC,5.7960219054386535,30.649884059511383,5.7397104112833615e-05,2468.4455292800376,66.46743406098464,100463.82327586209,83.34461556162152,676.4544088429418,0.4051264159638306,22.74570474137934
2019-04-24,21.0491,105.8831,49.24319167,NVC,6.62045064465753,31.820707123855065,0.0001010116599993,2468.4455292800376,60.5933749757964,100374.97952586209,83.34461556162152,712.771555933459,0.38230545356355866,23.159096982758637
2019-04-25,21.0491,105.8831,37.1110625,NVC,4.455105354045999,31.705402242726294,5.7397104112833615e-05,2468.4455292800376,57.87347425263504,100357.0641163793,83.34461556162152,761.8264517948545,0.38230545356355866,21.879814655172453
2019-04-26,21.0491,105.8831,32.654275,NVC,6.020277154856715,29.33099799320616,5.7397104112833615e-05,2468.4455292800376,64.42686278244545,100432.05765086209,83.34461556162152,523.6417909819504,0.38230545356355866,21.87312068965519
2019-04-27,21.0491,105.8831,34.01464583,NVC,7.416289543283397,26.65264813653354,5.7397104112833615e-05,2468.4455292800376,75.95755162732354,100632.5307112069,83.34461556162152,519.6485827215787,0.38230545356355866,21.1127176724138
2019-04-28,21.0491,105.8831,32.48454583,NVC,5.8817069941553575,26.91353850529112,5.7397104112833615e-05,2468.4455292800376,78.91963853507207,100642.29310344828,83.34461556162152,459.7593720534752,0.38230545356355866,21.84592241379312
2019-04-29,21.0491,105.8831,37.11625833,NVC,4.982991958486623,29.428326508094525,5.7397104112833615e-05,2468.4455292800376,70.14555990284887,100408.23006465516,83.34461556162152,590.9392342403017,0.38230545356355866,22.60901724137934
2019-04-30,21.0491,105.8831,46.05566667,NVC,3.913659219084115,27.406413374276,5.7397104112833615e-05,2468.4455292800376,73.40934332485857,100646.49137931036,83.34461556162152,725.9302536536908,0.38230545356355866,22.552808189655188
2019-05-01,21.0491,105.8831,38.04143333,NVC,3.5803832596745986,26.636311235099004,5.7397104112833615e-05,2468.4455292800376,58.44665040640995,100788.18157327586,83.34461556162152,623.2366901266164,0.38230545356355866,19.12365301724141
2019-05-02,21.0491,105.8831,52.07172917,NVC,3.960231016422141,26.88454226789804,5.7397104112833615e-05,2468.4455292800376,61.38623875585096,100866.22952586209,83.34461556162152,506.1130255337419,0.38230545356355866,20.29874137931037
2019-05-03,21.0491,105.8831,50.0964625,NVC,4.23654634377052,24.56789621813544,5.7397104112833615e-05,2468.4455292800376,76.95529174804688,101061.40140086209,83.34461556162152,426.7704615099677,0.38230545356355866,19.096316810344845
2019-05-04,21.0491,105.8831,31.66984583,NVC,5.048763242261163,24.69156640151452,5.7397104112833615e-05,2468.4455292800376,83.33550130909887,100818.8359375,83.34461556162152,361.9800541318696,0.38230545356355866,20.26144181034484
2019-05-05,21.0491,105.8831,38.7666875,NVC,5.147363843588994,26.0287624885296,5.7397104112833615e-05,2468.4455292800376,83.02122918490706,100363.0083512931,83.34461556162152,377.3296035240437,0.38230545356355866,21.130730603448303
2019-05-06,21.0491,105.8831,47.733475,NVC,3.693015402760999,26.72199295307028,5.7397104112833615e-05,2468.4455292800376,83.44426543137124,100280.95528017242,83.34461556162152,394.660051016972,0.38230545356355866,22.401142241379336
2019-05-07,21.0491,105.8831,44.43179167,NVC,3.9607772744935135,25.34942903189824,5.7397104112833615e-05,2468.4455292800376,80.7604199113517,100464.32947198275,83.34461556162152,387.914637072333,0.38230545356355866,20.8223081896552
2019-05-08,21.0491,105.8831,29.7026875,NVC,4.492429634620404,26.14080830278068,5.7397104112833615e-05,2468.4455292800376,70.71202981883081,100570.7885237069,83.34461556162152,510.2606832570043,0.38230545356355866,22.272288793103478
2019-05-09,21.0491,105.8831,30.1919875,NVC,2.971681233110099,26.32497636203108,5.7397104112833615e-05,2468.4455292800376,69.0892641790982,100649.51077586209,83.34461556162152,554.5178727774785,0.4218374316034646,19.06904525862072
2019-05-10,21.0491,105.8831,33.85790833,NVC,3.5824733109309754,27.30077269981648,5.7397104112833615e-05,2468.4455292800376,68.61277665763066,100747.84348060343,83.34461556162152,574.5382921942349,0.38230545356355866,20.26643534482761
2019-05-11,21.0491,105.8831,43.8922,NVC,4.541399824208226,26.767162257227405,5.7397104112833615e-05,2468.4455292800376,76.23494483684671,100723.57570043104,83.34461556162152,523.7723115066002,0.38230545356355866,21.45685344827589
2019-05-12,21.0491,105.8831,37.54025833,NVC,5.15312594380872,26.77050123543575,5.7397104112833615e-05,2468.4455292800376,77.46221397662985,100661.6713362069,83.34461556162152,509.68189107960666,0.38230545356355866,21.844954741379343
2019-05-13,21.0491,105.8831,33.909175,NVC,5.097502774205701,26.580852837398133,5.7397104112833615e-05,2468.4455292800376,78.49302594415073,100605.80118534484,83.34461556162152,507.60403337149785,0.38230545356355866,21.77706681034485
2019-05-14,21.0491,105.8831,35.302275,NVC,4.93037855214086,27.60105040977741,3.858944257883404e-05,2468.4455292800376,75.21475719583445,100435.0396012931,83.34461556162152,621.0223262392242,0.38230545356355866,21.661834051724163
2019-05-15,21.0491,105.8831,41.98785417,NVC,5.207689170179696,29.390943724533606,9.82838031208388e-05,2468.4455292800376,72.6855652907799,100295.13604525862,83.34461556162152,620.434656603583,0.38230545356355866,23.32757758620693
2019-05-16,21.0491,105.8831,47.575875,NVC,4.787981247079784,31.524386175747576,6.492152897408232e-05,2468.4455292800376,65.71388060471108,100059.92106681036,83.34461556162152,650.1669648269127,0.38230545356355866,23.157362068965547
2019-05-17,21.0491,105.8831,49.42495417,NVC,4.6024931381488665,34.81684954413052,5.293409477776008e-05,2468.4455292800376,51.89245671239392,99850.77586206896,83.34461556162152,741.3604462722252,0.38230545356355866,23.705232758620703
