time,lat,long,NO2_x,name,wind_speed1,temperature1,satellite_NO21,road_density1,relative_humidity1,pressure1,population_density1,pblh1,NDVI1,dpt1,NO2_y,wind_speed2,temperature2,satellite_NO22,road_density2,relative_humidity2,pressure2,population_density2,pblh2,NDVI2,dpt2,NO2,wind_speed3,temperature3,satellite_NO23,road_density3,relative_humidity3,pressure3,population_density3,pblh3,NDVI3,dpt3
2019-10-02,21.0491,105.8831,29.08348333,NVC,2.6810906410217283,28.25918502807617,5.9532094868524696e-05,2988.391064453125,74.45948486328125,100830.3859375,37.33873100280762,517.5869750976562,0.3383445143699646,22.254262500000028,29.08348333,2.635662115537204,28.01775418795072,5.897801610323714e-05,2899.0453256460337,76.23383096548227,100832.70252403848,67.18410741365872,526.1512052095853,0.3568086629876723,22.410831730769253,29.08348333,2.602190321889417,27.88994157725367,5.7397104112833615e-05,2468.4455292800376,77.22688240840517,100834.32839439657,83.34461556162152,535.2155898521686,0.3823054535635586,22.50706250000002
2019-10-03,21.0491,105.8831,22.34040417,NVC,3.206026411056518,28.33546562194824,5.9532094868524696e-05,2988.391064453125,80.26762390136719,100809.88125,37.33873100280762,511.5376281738281,0.3383445143699646,24.20900000000004,22.34040417,3.2260319086221547,28.079919521625225,5.897801610323714e-05,2899.0453256460337,82.17227701040414,100811.84615384616,67.18410741365872,494.0054696890024,0.3568086629876723,24.33784615384618,22.34040417,3.2210143270163702,27.89835199816473,5.7397104112833615e-05,2468.4455292800376,83.44982962772764,100813.98248922414,83.34461556162152,468.4967946019666,0.3823054535635586,24.4307931034483
2019-10-04,21.0491,105.8831,26.72764167,NVC,2.5801082611083985,27.56018142700196,5.9532094868524696e-05,2988.391064453125,83.73422088623047,100784.840625,37.33873100280762,450.0084655761719,0.3383445143699646,24.056387500000028,26.72764167,2.5157817143660326,27.32047359759991,5.897801610323714e-05,2899.0453256460337,85.75460639366737,100786.56310096152,67.18410741365872,417.7298537034255,0.3568086629876723,24.15641826923079,26.72764167,2.4918376577311547,27.179496896678003,5.7397104112833615e-05,2468.4455292800376,86.93232411351697,100788.93238146552,83.34461556162152,396.7625679805361,0.3823054535635586,24.21429094827588
2019-10-05,21.0491,105.8831,21.10955833,NVC,3.070844888687134,26.85464096069336,8.113345393212512e-05,2988.391064453125,84.6702667236328,101003.5828125,37.33873100280762,331.98029174804685,0.3383445143699646,23.75618750000003,21.10955833,2.986091998907236,26.56133314279409,7.809901591835158e-05,2899.0453256460337,86.85407550518329,101004.16706730767,67.18410741365872,345.9291334885817,0.3568086629876723,23.828033653846184,21.10955833,2.8816725467813424,26.39086486553324,7.671367183868071e-05,2468.4455292800376,88.01547530601765,101003.13793103448,83.34461556162152,357.8390723919046,0.3823054535635586,23.85222198275865
2019-10-06,21.0491,105.8831,16.61760833,NVC,2.353402137756348,27.55886001586914,5.1666910910937896e-05,2988.391064453125,74.17879638671874,101175.4171875,37.33873100280762,337.59658203125,0.3383445143699646,21.554037500000028,16.61760833,2.385780591231126,27.19132115290715,5.354526940173502e-05,2899.0453256460337,76.95160557673528,101176.40985576923,67.18410741365872,342.0723501352164,0.3568086629876723,21.73312980769233,16.61760833,2.446401102789517,27.00404903806489,5.538890488384155e-05,2468.4455292800376,78.42076452847185,101177.06465517242,83.34461556162152,359.3476141567888,0.3823054535635586,21.85243750000003
2019-10-07,21.0491,105.8831,20.65506667,NVC,3.846132373809815,27.124895095825195,5.9532094868524696e-05,2988.391064453125,76.03064727783203,101064.4828125,37.33873100280762,455.657470703125,0.3383445143699646,21.806587500000013,20.65506667,3.8009837774130015,26.827229279738205,5.897801610323714e-05,2899.0453256460337,78.47714585524339,101066.03605769233,67.18410741365872,522.5797682542068,0.3568086629876723,22.0128028846154,20.65506667,3.807975571731041,26.68190462835904,5.7397104112833615e-05,2468.4455292800376,79.78429991623452,101068.04471982758,83.34461556162152,574.147802944841,0.3823054535635586,22.134704741379327
2019-10-08,21.0491,105.8831,11.62312917,NVC,4.522203540802002,26.61598358154297,5.9532094868524696e-05,2988.391064453125,82.22997131347657,101128.9703125,37.33873100280762,447.1659423828125,0.3383445143699646,22.17671250000002,11.62312917,4.51383796105018,26.38965680049016,5.897801610323714e-05,2899.0453256460337,84.11104818490836,101131.03605769233,67.18410741365872,501.6593980055589,0.3568086629876723,22.328927884615403,11.62312917,4.5033506278334,26.288242734711744,5.7397104112833615e-05,2468.4455292800376,85.09167822476091,101132.83297413791,83.34461556162152,547.1761053677263,0.3823054535635586,22.44082974137933
2019-10-09,21.0491,105.8831,12.56427083,NVC,2.048410391807556,26.172397232055665,5.9532094868524696e-05,2988.391064453125,87.11920776367188,101068.35625,37.33873100280762,330.33800048828124,0.3383445143699646,22.893137500000023,12.56427083,2.003631270848788,25.91250889117901,5.897801610323714e-05,2899.0453256460337,89.29239889291617,101070.1466346154,67.18410741365872,302.8424647404597,0.3568086629876723,23.0038605769231,12.56427083,1.9797300305859795,25.75456461413153,5.7397104112833615e-05,2468.4455292800376,90.51815453891096,101072.57839439657,83.34461556162152,289.8736624882139,0.3823054535635586,23.068696120689683
2019-10-10,21.0491,105.8831,18.9671125,NVC,2.0241192102432253,27.120225143432616,6.73921403575183e-05,2988.391064453125,84.26226348876953,100961.959375,37.33873100280762,465.1638244628906,0.3383445143699646,23.750550000000025,18.9671125,1.9774656295776367,26.900836504422703,6.220760586850045e-05,2899.0453256460337,86.08526317889874,100963.2830528846,67.18410741365872,451.5677466759315,0.3568086629876723,23.82921153846156,18.9671125,1.9615510085533403,26.77499560652108,5.968968429353206e-05,2468.4455292800376,87.13509026889143,100965.14870689657,83.34461556162152,442.48323848329744,0.3823054535635586,23.889612068965533
2019-10-11,21.0491,105.8831,20.16855417,NVC,2.610284423828125,27.07956275939941,8.48690758374468e-05,2988.391064453125,83.70843200683593,100863.1875,37.33873100280762,442.1730102539062,0.3383445143699646,23.88357500000001,20.16855417,2.529433323786809,26.813005153949444,8.237012497201269e-05,2899.0453256460337,86.02535599928636,100864.82752403848,67.18410741365872,417.432856633113,0.3568086629876723,23.997375000000027,20.16855417,2.498511347277411,26.694571199088266,7.911478234375181e-05,2468.4455292800376,87.2180878211712,100866.6713362069,83.34461556162152,414.3598738045528,0.3823054535635586,24.05606465517244
